label_str,ltable_id,rtable_id,label,title_x,authors_x,venue_x,year_x,title_y,authors_y,venue_y,year_y
Yes,1179,25913,1,new sampling-based summary statistics for improving approximate query answers sigmod conference,"p gibbons , y matias",,1998.0,new sampling-based summary statistics for improving approximate query answers . pages 331 -- 342 1998.0,"pb gibbons , y matias",,
Yes,1180,10641,1,"integrating mining with relational database systems : alternatives and implications s sarawagi , s thomas , r agrawal 1998",,sigmod conference,,"integrating mining with relational databases : alternatives and implications acm sigmod conference ,","s sarawagi , s thomas , r agrawal",,
Yes,1182,11362,1,"on parallel processing of aggregate and scalar functions in object-relational dbms m jaedicke , b mitschang",,sigmod conference,1998.0,"on parallel processing ofaggregateandscalar functionsinobjectrelationaldbms proc . of acm sigmod ,","m jaedicke , b mitschang",,
Yes,1184,36519,1,control : continuous output and navigation technology with refinement on-line sigmod conference 1998,"r avnur , j hellerstein , b lo , c olston , b raman , v raman , t roth , k wylie",,,"control : continuous output and navigation technology with refinement on-line r avnur , jm hellerstein , b lo , c olston , b raman ,",,"sigmod conference ,",1998.0
Yes,1188,927,1,"efficiently publishing relational data as xml documents j shanmugasundaram , e shekita , r barr , m carey , b lindsay , h pirahesh , b reinwald",,vldb,2000.0,"efficiently publishing relational data as xml documents j shanmungasundaram , e shekita , r barr , m carey , b & hellip ; . of the int . conf . on very large data bases ( vldb ) , cairo , & hellip ; ,",,,
Yes,1193,12452,1,free parallel data mining sigmod conference 1998,"b li , d shasha",,,free parallel data mining,b li,,1998.0
Yes,1196,20972,1,datasplash sigmod conference 1998,"c olston , a woodruff , a aiken , m chu , v ercegovac , m lin , m spalding , m stonebraker",,,datasplash,"c olston , a woodruff , a aiken , m chu , v ercegovac ,","sigmod conference ,",1998.0
Yes,1198,53717,1,cq : a personalized update monitoring toolkit sigmod conference,"l liu , c pu , w tang , d buttler , j biggs , t zhou , p benninghoff , w han , f yu",,1998.0,"cq : a personalized update monitoring toolkit sigmod conference , 1998.0","l liu , c pu , w tang , d buttler , j biggs , t zhou , w",,
Yes,1199,102,1,"efficient numerical error bounding for replicated network services h yu , a vahdat vldb 2000",,,,"efficient numerical error bounding for replicated network services hy aminvahdat technical report cs-2000-08 , computer science department , duke",,,
Yes,1202,37426,1,"reusing invariants : a new strategy for correlated queries j rao , k ross sigmod conference",,,1998.0,"a new strategy for correlated queries j rao , ka ross proceedings of the acm sigmod",,,
Yes,1205,60458,1,"the pyramid-technique : towards breaking the curse of dimensionality s berchtold , c bіhm , h kriegel sigmod conference",,,1998.0,the pyramid-technique : towards indexing beyond the curse of dimensionality,"s berchtold , c bã ¶ hm , hp kriegel","proc . acm sigmod int . conf . on management of data , seattle ,",
Yes,1206,44759,1,"interaction of query evaluation and buffer management for information retrieval b jѓnsson , m franklin , d srivastava sigmod conference",,,1998.0,interaction of query evaluation and buffer management for,"bt jonsson , mj franklin , d srivastava",,
Yes,1206,55388,1,"interaction of query evaluation and buffer management for information retrieval b jѓnsson , m franklin , d srivastava sigmod conference",,,1998.0,"interaction of query evaluation and buffer management for information retrieval sigmod conference , 1998.0","bt jonsson , mj franklin , d srivastava",,
Yes,1211,36319,1,decision tables : scalable classification exploring rdbms capabilities 2000,"h lu , h liu",vldb,,"decision tables : scalable classification exploring rdbms capabilities vldb , 2000.0","h lu , h liu",,
Yes,1212,3228,1,"a scalable algorithm for answering queries using views r pottinger , a levy 2000",,vldb,,minicon : a scalable algorithm for answering queries using views,"r pottinger , a halevy","the vldb journal the international journal on very large & hellip ; ,",2001.0
Yes,1212,37872,1,"a scalable algorithm for answering queries using views r pottinger , a levy 2000",,vldb,,minicon . a scalable algorithm for answering queries using views,"r pttinger , a levy","vldb journal ,",
Yes,1214,2064,1,query flocks : a generalization of association-rule mining 1998,"s tsur , j ullman , s abiteboul , c clifton , r motwani , s nestorov , a rosenthal",sigmod conference,,query flocks : a generalization of association rules,"d tsur , s abbiteboul , c clifton , r motwani , s","& hellip ; of acm sigmod conference on management of data ( sigmodâ ?? 98 & hellip ; ,",
Yes,1217,58482,1,"multimediaminer : a system prototype for multimedia data mining o zaяane , j han , z li , s chee , j chiang sigmod conference 1998",,,,"multimediaminer : a system prototype for multimedia data mining . proceedings of acm sigmod or zaiane , j han , zn li 1998.0",,,
Yes,1223,13679,1,xmas : an extensible main-memory storage system for high-performance applications sigmod conference,"j park , y kwon , k kim , s lee , b park , s cha",,1998.0,xmas : an extensible main-memory storage system for high-performance applications 1998.0,"jh park , ys kwon , kh kim , s lee , bd park , sk cha","sigmod conference ,",
Yes,1235,2066,1,dynamic itemset counting and implication rules for market basket data sigmod conference,"s brin , r motwani , j ullman , s tsur",,1997.0,"dynamic iternset counting and impficalion rules for market basket data s brin , r motwani , jd ullman , s tsur",,"acm sigmod international conference on the management of & hellip ; ,",
Yes,1235,41317,1,dynamic itemset counting and implication rules for market basket data sigmod conference,"s brin , r motwani , j ullman , s tsur",,1997.0,"dynamic itemset counting and implication rules s brin , r motwani , j ullman , s tsur proceedings acm sigmod , international conference on",,,
Yes,1240,34514,1,"concurrency and recovery in generalized search trees m kornacker , c mohan , j hellerstein sigmod conference 1997",,,,"concurrency control and recovery in gist m kornacker , c mohan , j hellerstein",,"proc . acm sigmod int . conf . on management of data ,",
Yes,1240,48100,1,"concurrency and recovery in generalized search trees m kornacker , c mohan , j hellerstein sigmod conference 1997",,,,"concurrency and recovery in generalized search trees m komacker , c mohan , j hellerstein",,"proc . of sigmod ,",
Yes,1244,50731,1,vxmlr : a visual xml-relational database system vldb,"a zhou , h lu , s zheng , y liang , l zhang , w ji , z tian",,2001.0,vxmlr : a visual xml-relational database system,"a zhou , h lu , s zheng","proceedings of the international conference on very large & hellip ; ,",2001.0
Yes,1252,27004,1,walking through a very large virtual environment in real-time vldb 2001,"l shou , j chionh , z huang , y ruan , k tan",,,"walking through a very large virtual environment in real-time . 27th int l shou , j chionh , z huang , y ruan , kl tan",,"conf . on very large data bases ,",
Yes,1253,25522,1,"sql open heterogeneous data access b reinwald , h pirahesh sigmod conference 1998",,,,sql open heterogeneous data access,"b reinwald , h pirahesh",,
Yes,1256,45010,1,java and relational databases : sqlj ( tutorial ),,,1998.0,sqlj : java and relational databases g clossman,,,1998.0
Yes,1256,54340,1,java and relational databases : sqlj ( tutorial ),,,1998.0,"java and relational databases : sqlj g clossman , p shaw sigmod record ,",,,1998.0
Yes,1258,59925,1,sap r/3 : a database application system ( tutorial ) 1998,,,,"sap r/3 ( tutorial ) : a database application system a kemper , d kossmann , f matthes",,"proceedings of the 1998 acm sigmod international conference & hellip ; ,",1998.0
Yes,1268,16473,1,"on processing xml in ldap p marrѓn , g lausen vldb 2001",,,,"processing xml in ldap and its application to caching pj marron phd thesis , universitat freiburg , october",,,
Yes,1272,39447,1,"warehousing workflow data : challenges and opportunities a bonifati , f casati , u dayal , m shan",,vldb,2001.0,"warehousing workflow data : challenges and opportunities proceedings of the international conference on very large & hellip ; , 2001.0","a bonifati , f casati , u dayal , mc shan",,
Yes,1275,25692,1,scientific olap for the biotech domain n huyn vldb 2001,,,,scientific olap for the biotech domain 2001.0,n huyn,"proceedings of the international conference on very large & hellip ; ,",
Yes,1282,34040,1,integration of data mining with database technology vldb 2000,"a netz , s chaudhuri , j bernhardt , u fayyad",,,integration of data mining with database technology 2000.0,"a netz , s chaudhuri , j bernhardt , um fayyad","proceedings of the 26th international conference on very & hellip ; ,",
Yes,1283,48549,1,"online aggregation j hellerstein , p haas , h wang sigmod conference",,,1997.0,"h. wang online aggregation jm hellerstein , pj haas",,"proc . of sigmod ,",
Yes,1288,7065,1,"scalable parallel data mining for association rules e han , g karypis , v kumar 1997",,sigmod conference,,"scalable parallel data mining for association rules sigmod conference , 1997.0",eh hanâ ? ¦,,
Yes,1291,42166,1,"process automation as the foundation for e-business f casati , m shan vldb 2000",,,,"process automation as the foundation for e-business proceedings of the international conference on very large & hellip ; ,","f casati , mc shan",,2000.0
Yes,1292,7528,1,research directions in biodiversity informatics j schnase,,vldb,2000.0,research directions in biodiversity informatics,jl schnase,"proceedings of the international conference on very large & hellip ; ,",2000.0
Yes,1293,50109,1,"size separation spatial join n koudas , k sevcik sigmod conference",,,1997.0,"size separation spatial join , acm sigmod intl n koudas , k sevcik conference on management of data ,",,,
Yes,1293,60672,1,"size separation spatial join n koudas , k sevcik sigmod conference",,,1997.0,"size separation spatial join n koudas , kc sevcik",,"proceedings of the 1997 acm sigmod international conference & hellip ; ,",1997.0
Yes,1294,5597,1,partitioned garbage collection of large object store,"u maheshwari , b liskov",sigmod conference,1997.0,partitioned garbage collection of a large object store,"u maheshwari , b liskov",,
Yes,1298,25507,1,"improved query performance with variant indexes p o'neil , d quass",,sigmod conference,1997.0,"improved query performance with variant indexes , d quass",,,
Yes,1298,46772,1,"improved query performance with variant indexes p o'neil , d quass",,sigmod conference,1997.0,"improved query performancewithvariantindexes po ` neil , d quass acm sigmod ,",,,
Yes,1302,2013,1,"range queries in olap data cubes c ho , r agrawal , n megiddo , r srikant sigmod conference",,,1997.0,"range queries in olap data cubes , in â ?? sigmodâ ?? 97 & hellip ; acm sigmod international conference on management of data ,","ct ho , r agrawal , n megiddo , r srikant",,
Yes,1306,33390,1,"database buffer size investigation for oltp workloads ( experience paper ) t tsuei , a packer , k ko 1997",,sigmod conference,,database buffer size investigation for oltp workloads 1997.0,"tf tsuei , an packer , kt ko","proceedings of the 1997 acm sigmod international conference & hellip ; ,",
Yes,1311,20446,1,the bucky object-relational benchmark ( experience paper ) 1997,"m carey , d dewitt , j naughton , m asgarian , p brown , j gehrke , d shah",sigmod conference,,the bucky object-relational benchmark ( experience paper ),"mj carey , dj dewitt , jf naughton , m asgarian , p","sigmod conference ,",
Yes,1312,5795,1,"publish/subscribe on the web at extreme speed j pereira , f fabret , f llirbat , r preotiuc-pietro , k ross , d shasha vldb",,,2000.0,publish/subscribe on the web at extreme speed,"f oise fabret , i rocquencourt , f ois llirbat , j ao",,
