label_str,ltable_id,rtable_id,label,title_x,category_x,brand_x,modelno_x,price_x,title_y,category_y,brand_y,modelno_y,price_y
No,912,21498,0,panasonic kx-tg4022n dect 6.0 plus expandable cordless answering system w 2 handsets panasonic kx-tg4022n 44.98,electronics - general,,,,panasonic kx-tg9382t 2-line expandable digital cordless phone with answering system metallic black 2 handsets cordless telephones panasonic kx-tg9382t,,,,172.26
No,918,10187,0,coby 7 lcd dual screen tablet portable dvd player,dvd players,coby,tfdvd7752,139.29,philips pd9016 37 9-inch portable lcd dual dvd player portable dvd players philips pd9016/37,,,,168.0
No,918,14122,0,coby 7 lcd dual screen tablet portable dvd player,dvd players,coby,tfdvd7752,139.29,philips pd9012 37 9-inch lcd dual screen portable dvd player black portable dvd players philips,,,pd9012/37,150.67
No,922,15475,0,simplism leather sleeve case for ipad 2 orange mp3 accessories simplism 44.99,,,tr-lssipd2-or / en,,simplism leather collection flip leather case for ipad chocolate black,cases sleeves,simplism,tr-lcflipad-cb/en,
No,925,5936,0,oki 43502001 type 9 black toner cartridge oki 4.3502001 e7 98.0,printers,,,,canon 104 black toner cartridge laser printer toner canon 64.06,,,0263b001a,
No,934,11120,0,evga geforce 210 512mb ddr3 pci express graphics card electronics - general evga 512p31310lr,,,,32.88,evga geforce 8400 gs 1 gb ddr3 pci-express 2.0 graphics card 01g-p3-1302-lr,graphics cards,evga,01g-p3-1302-lr,38.99
No,934,13150,0,evga geforce 210 512mb ddr3 pci express graphics card electronics - general evga 512p31310lr,,,,32.88,evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr,graphics cards,evga,512-p3-1301-kr,34.99
No,934,19677,0,evga geforce 210 512mb ddr3 pci express graphics card electronics - general evga 512p31310lr,,,,32.88,nvidia geforce 310 dms59 pcie16 512mb 2port vga dvi graphics card 57y4167,,lenovo,,102.24
No,944,5936,0,brother tn360 black toner cartridge brother tn360,printers,,,45.54,canon 104 black toner cartridge laser printer toner canon 64.06,,,0263b001a,
No,944,6997,0,brother tn360 black toner cartridge brother tn360,printers,,,45.54,hp 92298x 98x microfine black toner cartridge laser printer toner,,hp,92298x,57.98
No,944,8252,0,brother tn360 black toner cartridge brother tn360,printers,,,45.54,brother lc41bk black ink cartridge brother,inkjet printer ink,,lc-41bk,16.35
No,944,12235,0,brother tn360 black toner cartridge brother tn360,printers,,,45.54,brother lc61bk ink cartridge - black 2 pack brother,inkjet printer ink,,lc612pks,18.96
No,944,20324,0,brother tn360 black toner cartridge brother tn360,printers,,,45.54,black toner cartridge phaser 7760 xerox 106r01163,printer ink toner,,,129.0
No,944,21423,0,brother tn360 black toner cartridge brother tn360,printers,,,45.54,12a6830 black lexmark laser toner cartridge,printer ink toner,lexmark,,
No,955,21901,0,lowepro apex aw10 all-weather ultra-compact digital camera case 17.84,photography - general,lowepro,lp34977,,lowepro slingshot 100 all-weather digital camera backpack black 34736 44.0,cases bags,lowepro,,
No,967,6740,0,da-lite da-glas unframed rear projection screen - 43 1 4 x 57 3 4 video format electronics - general 27602,,da-lite,,920.99,da-lite data pro thru-the-wall rear projection screen - 52 x 92 hdtv format da-lite 15985.81,projection screens,,23181,
No,967,17561,0,da-lite da-glas unframed rear projection screen - 43 1 4 x 57 3 4 video format electronics - general 27602,,da-lite,,920.99,da-plex standard rear projection screen - 96 x 96 av format da-lite 5912.99,projection screens,,,
No,967,20125,0,da-lite da-glas unframed rear projection screen - 43 1 4 x 57 3 4 video format electronics - general 27602,,da-lite,,920.99,da-lite 27673 da-glas self trimming rear projection screen - 96 x 96 av format projection screens,,da-lite,,
No,971,1464,0,startech dual-port usb vga kvm switch electronics - general,,startech,sv231uaf,78.88,startech 2 port dual dvi usb kvm switch with audio sv231dviddu sv231dviddu 256.99,kvm switches,startech,,
No,971,4365,0,startech dual-port usb vga kvm switch electronics - general,,startech,sv231uaf,78.88,2port usb compact kvm switch kvm switches v7 ks211-2n,,,,19.0
No,973,6767,0,lexmark 16 black print cartridge 10n0016 lexmark 28.0,printers,,10n0016,,lexmark 18c1428 return program print cartridge black,inkjet printer ink,lexmark,18c1428,19.97
No,978,17235,0,sharpie permanent markers fine point - black - 12 count,stationery & office machinery,sharpie,30001wm,8.24,sharpie 32003 - twin-tip permanent marker fine ultra fine point blue 20.85,accessory kits,sharpie,,
No,978,18495,0,sharpie permanent markers fine point - black - 12 count,stationery & office machinery,sharpie,30001wm,8.24,sharpie 37074 - permanent markers ultra fine point assorted 4 set storage presentation materials sharpie,,,,22.14
No,992,1329,0,hp 61 black tri-color combo inkjet cartridge printers hp 61,,hp,,30.5,hp 15 and 78 color and black ink cartridge hp c9353bn,printer ink toner,,,59.74
No,998,21844,0,western digital av-gp 320gb sata desktop internal hard drive wd3200avvs,hard drives,western digital,,51.7,western digital my book essential 2 tb usb 3.0 2.0 desktop external hard drive,external hard drives,western digital,wdbacw0020hbk-nesn,89.99
No,998,21974,0,western digital av-gp 320gb sata desktop internal hard drive wd3200avvs,hard drives,western digital,,51.7,western digital wd elements 1.5 tb usb 2.0 desktop external hard drive 79.99,external hard drives,western digital,wdbaau0015hbk-nesn,
No,1010,1087,0,griffin technology screen care kit for ipad,mp3 accessories,griffin technology,gb01595,24.56,griffin technology wavestand for ipad touch screen tablet accessories,,griffin technology,gc16043,11.78
No,1011,5410,0,startech superspeed usb 3.0 sata adapter cable for 2.5 in or 3.5 in hard drives usb3s2sata startech,networking,,usb3s2sata,49.0,startech.com 2 port pci superspeed usb 3.0 card adapter pciusb3s2 pciusb3s2 51.0,hubs,startech,,
No,1022,2025,0,siig 2.5 sata superspeed usb 3.0 hard drive enclosure electronics - general siig ju-sa0912-s1 20.39,,,,,aluratek superspeed usb 3.0 2.5-inch 3.5-inch sata hard drive docking enclosure ahddu200f ahddu200f,computers accessories,aluratek,,34.84
No,1022,14015,0,siig 2.5 sata superspeed usb 3.0 hard drive enclosure electronics - general siig ju-sa0912-s1 20.39,,,,,vantec nexstar superspeed 2.5-inch sata to usb 3.0 external hard drive enclosure nst-280s3-bk black vantec,computers accessories,,nst-280s3-bk,26.62
No,1058,4211,0,us brown bear super slim series medium ultra low profile led tv mount for 23 - 37 displays us brown bear 39.99,furniture,,,,us brown bear lm3-63s-blk ultra low profile large fixed mount for 32 -63 displays black u.s. brown bear lm3-63s-blk 63.7,tv mounts,,,
No,1060,4728,0,da-lite da-plex self trimming rear projection screen - 58 x 104 hdtv format da-lite 27590,electronics - general,,,4635.99,da-lite da-glas thru-the-wall rear projection screen - 78 x 139 hdtv format projection screens 23078,,da-lite,,9044.23
No,1060,14687,0,da-lite da-plex self trimming rear projection screen - 58 x 104 hdtv format da-lite 27590,electronics - general,,,4635.99,da-lite da-plex unframed rear projection screen - 108 x 144 video format projection screens da-lite 8094.0,,,27514,
No,1060,16333,0,da-lite da-plex self trimming rear projection screen - 58 x 104 hdtv format da-lite 27590,electronics - general,,,4635.99,da-glas base rear projection screen - 70 x 70 av format da-lite,projection screens,,,2622.99
No,1060,21811,0,da-lite da-plex self trimming rear projection screen - 58 x 104 hdtv format da-lite 27590,electronics - general,,,4635.99,da-lite da-view thru-the-wall rear projection screen - 50 1 2 x 67 1 4 video format projection screens da-lite 23034,,,,9739.76
No,1066,10279,0,belkin 12 y audio cable belkin f8v235-12,electronics - general,,,4.87,belkin pureav rca audio cable 6 ft belkin av20300-06,rca cables,,,9.15
No,1067,5349,0,da-lite pearlescent tensioned advantage electrol - av format 6 x 8 diagonal electronics - general da-lite,,,84381,2532.99,da-tex rear tensioned advantage electrol - wide format size wide 94 diagonal da-lite,projection screens,,,
No,1072,11222,0,d-link wireless access point d-link dwl-2100ap,computers,,,119.88,asus wl330ge wireless pocket access point asus,audio video accessories,,wl-330ge,43.99
No,1072,20411,0,d-link wireless access point d-link dwl-2100ap,computers,,,119.88,wireless-n 150 access point networking products netgear wn604-100nas,,,,63.99
No,1077,3127,0,green onions supply anti-glare screen protector for 17-inch wide laptop lcd screen -1 piece transparent electronics - general 32.88,,green onions supply,,,green onions supply glossy screen protector film 2 pack for iphone 3g 3g s transparent cases rt-spip3g01,,green,,10.66
No,1092,9841,0,ocz technology vertex 2 60gb 2.5 sata ii solid state drive ocz technologies 119.98,hard drives,,oczssd22vtxe60g,,ocz technology 100 gb vertex limited edition 2.5-inch sataii solid state drive ssd oczssd2-1vtxle100g oczssd2-1vtxle100g,computers accessories,ocz,,314.99
No,1092,11799,0,ocz technology vertex 2 60gb 2.5 sata ii solid state drive ocz technologies 119.98,hard drives,,oczssd22vtxe60g,,ocz technology 30 gb vertex series sata ii solid state drive 3.0 gb-s oczssd2-1vtx30g computer components oczssd2-1vtx30g,,ocz,,66.99
No,1092,11800,0,ocz technology vertex 2 60gb 2.5 sata ii solid state drive ocz technologies 119.98,hard drives,,oczssd22vtxe60g,,ocz technology 120 gb vertex series sata ii 3.0 gb-s 2.5-inch solid state drive oczssd2-1vtx120g computer components ocz oczssd2-1vtx120g,,,,174.99
No,1099,19404,0,philips gogear ariaz mp3 player mp3 sa3ara08k/37 78.88,,philips,,,philips gogear raga 4gb mp3 player sa3rga04k 37 39.02,mp3 players,philips,sa3rga04k/37,
No,1106,11055,0,eveready gold alkaline aa batteries 24-pack a91bp-24ht 15.82,electronics - general,eveready,,,gold peak - 23a alkaline batteries - 5 pack 3.26,12v,alkaline,23ae,
No,1112,11838,0,kingston kvr800d2n5 1g valueram 1gb ddr2-800 240-pin sdram desktop memory module memory kvr800d2n5/1g,,kingston,,20.92,kingston valueram 1 gb 533mhz pc2-4200 ddr2 dimm desktop memory kvr533d2n4 1g memory kingston kvr533d2n4/1g 13.99,,,,
No,1124,3169,0,pny geforce gt 520 1024mb pcie graphics card electronics - general pny,,,vcggt5201xpb,59.99,evga geforce gt 520 1024 mb ddr3 pci-express 2.0 graphics card 01g-p3-1521-kr graphics cards 01g-p3-1521-kr 55.17,,evga,,
No,1129,10597,0,buffalo technology drivestation axis 1.5 tb usb 2.0 desktop external hard drive with buffalo tools and turbo pc hd-lb1 .5 tu2 black buffalo technology hd-lb1 .5 tu2 101.82,hard drives,,,,buffalo technology ministation plus 1 tb usb 3.0 portable external hard drive with shock protection hd-pnt1 .0 u3bb black buffalo technology,external hard drives,,hd-pnt1 .0 u3bb,103.24
No,1129,10598,0,buffalo technology drivestation axis 1.5 tb usb 2.0 desktop external hard drive with buffalo tools and turbo pc hd-lb1 .5 tu2 black buffalo technology hd-lb1 .5 tu2 101.82,hard drives,,,,buffalo technology ministation cobalt 640 gb usb 2.0 portable hard drive with turbopc hd-pet640u2 b black external hard drives buffalo technology hd-pet640u2 / b 128.24,,,,
No,1129,18962,0,buffalo technology drivestation axis 1.5 tb usb 2.0 desktop external hard drive with buffalo tools and turbo pc hd-lb1 .5 tu2 black buffalo technology hd-lb1 .5 tu2 101.82,hard drives,,,,buffalo technology drivestation combo4 1.0 tb desktop external hard drive usb 2.0 firewire 800 400 esata hd-hs1 .0 tq buffalo technology 121.21,external hard drives,,hd-hs1 .0 tq,
No,1129,20078,0,buffalo technology drivestation axis 1.5 tb usb 2.0 desktop external hard drive with buffalo tools and turbo pc hd-lb1 .5 tu2 black buffalo technology hd-lb1 .5 tu2 101.82,hard drives,,,,buffalo technology drivestation datavault 1 tb usb 2.0 desktop external hard drive hd-cxt1 .0 tu2 black buffalo technology hd-cxt1 .0 tu2 91.0,external hard drives,,,
No,1132,12781,0,da-lite da-plex self trimming rear projection screen - 60 x 60 av format electronics - general 27575 2680.99,,da-lite,,,da-lite da-view thru-the-wall rear projection screen - 45 x 80 hdtv format,projection screens,da-lite,23065,12909.87
No,1132,20429,0,da-lite da-plex self trimming rear projection screen - 60 x 60 av format electronics - general 27575 2680.99,,da-lite,,,da-lite 27660 da-glas deluxe rear projection screen - 72 x 96 video format projection screens da-lite,,,,
No,1133,12790,0,da-lite matte white model c with csr manual screen - 72 x 72 av format,electronics - general,da-lite,33403,563.99,da-lite model b with csr high contrast matte white - projection screen - 84 in home audio theater da-lite high contrast matte white,,,,214.5
No,1140,5065,0,genius luxemate t810 wireless keyboard genius 31340145100,electronics - general,,,89.99,genius luxemate i200 compact stylish keyboard keyboard mouse combos,,genius,31310042101,18.86
No,1141,13253,0,western digital elements 500gb portable se portable hard drive black western digital wdbabv5000abk-nesn 71.98,hard drives,,,,western digital my passport essential 500 gb usb 3.0 2.0 portable external hard drive pacific blue external hard drives 75.98,,western digital,wdbacy5000abl-nesn,
No,1141,21057,0,western digital elements 500gb portable se portable hard drive black western digital wdbabv5000abk-nesn 71.98,hard drives,,,,western digital my passport essential se 750 gb usb 2.0 portable external hard drive midnight black western digital 78.97,,,wdbabm7500abk-nesn,
No,1145,12847,0,kodak easyshare m531 red 14mp digital camera w 3x optical zoom 2.7 lcd display w 50 bonus prints digital cameras m531 red,,kodak,,89.0,kodak easyshare m580 14 mp digital camera with 8x wide angle optical zoom and 3.0-inch lcd pink point shoot digital cameras,,kodak,easyshare m580 pink,102.99
No,1145,12848,0,kodak easyshare m531 red 14mp digital camera w 3x optical zoom 2.7 lcd display w 50 bonus prints digital cameras m531 red,,kodak,,89.0,kodak easyshare m550 12 mp digital camera with 5x wide angle optical zoom and 2.7-inch lcd purple point shoot digital cameras easyshare m550 purple 89.99,,kodak,,
No,1145,20564,0,kodak easyshare m531 red 14mp digital camera w 3x optical zoom 2.7 lcd display w 50 bonus prints digital cameras m531 red,,kodak,,89.0,kodak easyshare c143 12 mp digital camera with 3x optical zoom blue bundle 62.68,point shoot digital cameras,kodak,c143 blue,
No,1145,20723,0,kodak easyshare m531 red 14mp digital camera w 3x optical zoom 2.7 lcd display w 50 bonus prints digital cameras m531 red,,kodak,,89.0,kodak easyshare m522 14 mp digital camera with 4x optical zoom and 2.7-inch lcd - silver new model,point shoot digital cameras,kodak,1521863,
No,1154,11235,0,western digital scorpio blue 120gb notebook internal hard drive 5400rpm eide 8mb cache 100mb s 2.5 wd1200beve - oem hard drives,,western digital,wd1200beve,64.82,western digital 500 gb scorpio blue sata 3gb s 5400 rpm 8 mb cache bulk oem notebook hard drive wd5000bpvt computers accessories western digital 57.99,,,wd5000bpvt,
No,1154,21348,0,western digital scorpio blue 120gb notebook internal hard drive 5400rpm eide 8mb cache 100mb s 2.5 wd1200beve - oem hard drives,,western digital,wd1200beve,64.82,western digital 250 gb scorpio blue sata 3 gb s 5400 rpm 8 mb cache bulk oem notebook hard drive - wd2500bevt western digital 44.99,computers accessories,,wd2500bevt,
No,1155,4710,0,ihome app-friendly rechargeable speaker system for ipad iphone ipod electronics - general ihome id9s 99.99,,,,,logitech s715i rechargeable speaker for ipod and iphone speaker systems 984-000134 113.12,,logitech,,
No,1155,4919,0,ihome app-friendly rechargeable speaker system for ipad iphone ipod electronics - general ihome id9s 99.99,,,,,ihome idm12bc rechargeable portable bluetooth speaker system for ipod ipad iphone black speaker systems,,ihome,idm12bc,62.12
No,1155,6943,0,ihome app-friendly rechargeable speaker system for ipad iphone ipod electronics - general ihome id9s 99.99,,,,,ihome ihm78 rechargeable mini speakers for ipod purple ihome,speaker systems,,ihm78uc,29.99
No,1169,1338,0,v7 25 cat6 snagless molded network patch cable green v7 v7n2c6-25f-grns,electronics - general,,,9.76,v7 cat5e snagless molded network patch cable rj45 male to male grey 2-feet v7n3c5e-02f-grys,ethernet cables,v7,v7n3c5e-02f-grys,1.37
No,1169,3319,0,v7 25 cat6 snagless molded network patch cable green v7 v7n2c6-25f-grns,electronics - general,,,9.76,v7 cat5e snagless molded network patch cable rj45 male to male black 25-feet v7n3c5e-25f-blks v7n3c5e-25f-blks,ethernet cables,v7,,5.39
No,1169,5266,0,v7 25 cat6 snagless molded network patch cable green v7 v7n2c6-25f-grns,electronics - general,,,9.76,v7 cat5e snagless molded network patch cable rj45 male to male blue 3-feet v7n3c5e-03f-blus v7 v7n3c5e-03f-blus 1.43,ethernet cables,,,
